Paragraf	Hovedområde	Aktivitetsområde	Hovedkonto	Underkonto	Standardkonto	R 2005	B 2006	F 2007	BO 1 2008	BO 2 2009	BO 3 2010
Generelle reserver	Reserver mv.	Reserver mv.	Frikøb af lejekontrakter ifm. SKAT	Frikjøn ifm. lokalisering af SKAT	Reserver og budgetregulering	0.0	0.0	0.0	25.0	0.0	0.0
Generelle reserver	Reserver mv.	Reserver mv.	Effektivisering af det statslige indkøb	Effektivisering af det statslige indkøb	Reserver og budgetregulering	0.0	0.0	0.0	-550.0	-550.0	-550.0
Generelle reserver	Reserver mv.	Reserver mv.	Engangsudgifter i 2006 ifm. kommunalreformen	Engangsudgifter i 2006 ifm. kommunalreformen	Reserver og budgetregulering	0.0	200.0	0.0	0.0	0.0	0.0
Generelle reserver	Reserver mv.	Reserver mv.	Budgetregulering vedr. bedre IT-koordination	Budgetregulering vedr. bedre IT-koordination	Reserver og budgetregulering	0.0	-300.0	0.0	-100.0	-100.0	-100.0
Generelle reserver	Reserver mv.	Reserver mv.	Pulje til rådighedsløn ifm. domstolsreform	Pulje til rådighedsløn ifm. domstolsreform	Reserver og budgetregulering	0.0	0.0	0.0	15.0	14.0	0.0
Generelle reserver	Reserver mv.	Reserver mv.	Reserve vedr. politireform mv.	Budgetreg. vedr. reform af politi og domstole	Reserver og budgetregulering	0.0	0.0	0.0	0.0	0.0	0.0
Generelle reserver	Reserver mv.	Reserver mv.	Reserve vedr. politireform mv.	Reserve vedr. politireform mv.	Reserver og budgetregulering	0.0	0.0	0.0	0.0	0.0	0.0
Generelle reserver	Reserver mv.	Reserver mv.	Merudgifter ved politiets int. operationer	Merudgifter ved politiets int. operationer	Reserver og budgetregulering	0.0	24.8	0.0	25.4	25.4	0.0
Generelle reserver	Reserver mv.	Reserver mv.	Merudgifter ved politiets int. operationer	Merudgifter ved forsvarets int. operationer	Reserver og budgetregulering	0.0	546.0	0.0	936.3	936.3	0.0
Generelle reserver	Reserver mv.	Reserver mv.	Ændret skøn for Nordsøaktiviteterne	Ændret skøn for Nordsøaktiviteterne	Øvrige overførselsindtægter	0.0	0.0	0.0	0.0	0.0	0.0
Generelle reserver	Reserver mv.	Reserver mv.	Bedre budgettering mv.	Bedre budgettering mv.	Reserver og budgetregulering	0.0	-500.0	0.0	0.0	0.0	0.0
Generelle reserver	Reserver mv.	Reserver mv.	Social- og sundhedspulje	Social- og sundhedspulje	Reserver og budgetregulering	0.0	75.0	0.0	0.0	0.0	0.0
Generelle reserver	Reserver mv.	Reserver mv.	Social- og sundhedspulje	Social- og sundhedspulje	Reserver og budgetregulering	0.0	0.0	0.0	0.0	0.0	0.0
Generelle reserver	Reserver mv.	Reserver mv.	Midtvejs- og efterreg., kommunalt bloktilskud	Midtvejs-og efterregulering kommunale tilskud	Reserver og budgetregulering	0.0	1200.0	0.0	1000.0	1000.0	1000.0
Generelle reserver	Reserver mv.	Reserver mv.	Reserve til uddannelsen Kaospiloterne	Tilskud til uddannelsen Kaospiloterne	Reserver og budgetregulering	0.0	2.6	0.0	0.0	0.0	0.0
Generelle reserver	Reserver mv.	Reserver mv.	Omstillingspulje	Omstillingspulje	Reserver og budgetregulering	0.0	0.0	0.0	0.0	0.0	0.0
Generelle reserver	Reserver mv.	Reserver mv.	Globaliseringspulje	Globaliseringspulje	Reserver og budgetregulering	0.0	0.0	0.0	533.0	1894.0	5710.0
Generelle reserver	Reserver mv.	Reserver mv.	Satsreguleringspulje	Forslag til udmøntning	Reserver og budgetregulering	0.0	0.0	0.0	0.0	0.0	0.0
Generelle reserver	Reserver mv.	Reserver mv.	Satsreguleringspulje	Satsreguleringspulje	Reserver og budgetregulering	0.0	0.0	0.0	157.9	641.1	641.1
Generelle reserver	Reserver mv.	Reserver mv.	Reserver til højt prioriterede områder	Reserve til højt prioriterede områder	Reserver og budgetregulering	0.0	0.0	0.0	1222.0	976.5	478.0
Generelle reserver	Reserver mv.	Reserver mv.	Reserver til højt prioriterede områder	Ældre	Reserver og budgetregulering	0.0	0.0	0.0	0.0	0.0	0.0
Generelle reserver	Reserver mv.	Reserver mv.	Reserver til højt prioriterede områder	Forskning	Reserver og budgetregulering	0.0	175.0	0.0	151.5	145.0	375.0
Generelle reserver	Reserver mv.	Reserver mv.	Reserve vedr. styrket indsats mod terror	Reserve vedr. en styrket indsats mod terror	Reserver og budgetregulering	0.0	150.0	0.0	0.0	0.0	0.0
Generelle reserver	Reserver mv.	Reserver mv.	Merudgifter ved nye bevillingsforslag	Merudgifter ved nye bevillingsforslag	Reserver og budgetregulering	0.0	200.0	0.0	500.0	700.0	900.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Tilbageføring af grønne afgifter	Interne statslige overførselsindtægter	-4132.0	0.0	0.0	0.0	0.0	0.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Tilbageføring af grønne afgifter	Interne statslige overførselsudgifter	0.0	-4297.0	-4486.0	-4486.0	-4486.0	-4486.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Bidrag fra forsikrede mindre arbejdsgivere	Andre ordinære driftsomkostninger	1.0	0.0	0.0	0.0	0.0	0.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Bidrag fra forsikrede mindre arbejdsgivere	Skatter og afgifter	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Bidrag fra forsikrede mindre arbejdsgivere	Øvrige overførselsindtægter	-306.3	-300.5	-287.5	-290.5	-290.5	-290.5
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Bidrag fra frivilligt forsikrede	Andre ordinære driftsomkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Bidrag fra frivilligt forsikrede	Skatter og afgifter	0.0	-0.6	0.0	0.0	0.0	0.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Bidrag fra frivilligt forsikrede	Øvrige overførselsindtægter	-187.9	-188.4	-195.0	-195.0	-195.0	-195.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Medlemsbidrag fra arbejdsløshedskasser	Skatter og afgifter	-7067.5	-7217.0	-7305.0	-7323.0	-7345.0	-7349.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Medlemsbidrag fra arbejdsløshedskasser	Øvrige overførselsindtægter	-5711.6	-5664.0	-5619.0	-5684.0	-5769.0	-5854.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsgiverbidrag, netto etc.	Skatter og afgifter	0.2	0.0	0.0	0.0	0.0	0.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Afskrivninger, arbejdsmarkedsbidrag	Skatter og afgifter	119.4	150.0	150.0	150.0	150.0	150.0
Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsfond	Arbejdsmarkedsbidrag etc.	Skatter og afgifter	-64540.9	-69850.0	-74144.0	-74150.0	-74150.0	-74150.0
Transport- og Energiministeriet	Energi	Øststøtte og energi m.v.	Øststøtteaktiviteter på energiområdet	Energiprojekter med erhvervssigte 2003	Overførselsudgifter til EU og øvrige udland	-0.0	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Øststøtte og energi m.v.	Øststøtteaktiviteter på energiområdet	Energiprojekter med miljøsigte 2003	Overførselsudgifter til EU og øvrige udland	0.1	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Øststøtte og energi m.v.	Øststøtteaktiviteter på energiområdet	Energi med miljøsigte 2002	Overførselsudgifter til EU og øvrige udland	-0.8	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Øststøtte og energi m.v.	Øststøtteaktiviteter på energiområdet	Energi med erhvervssigte 2002	Overførselsudgifter til EU og øvrige udland	-0.0	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Øststøtte og energi m.v.	Sektorintegreret miljøindsat (bolig)	Sektorintegreret miljøindsats 2001	Overførselsudgifter til EU og øvrige udland	-0.5	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Øststøtte og energi m.v.	Sektorintegreret miljøindsats	Sektorintegreret miljøindsats 2001	Overførselsudgifter til EU og øvrige udland	-0.4	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Øststøtte og energi m.v.	Sektorintegreret miljøindsats	Sektorintegreret miljæindsats 2000	Overførselsudgifter til EU og øvrige udland	-0.1	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Øststøtte og energi m.v.	Sektorintegreret miljøindsats	Sektorintegreret miljøindsats 1999	Overførselsudgifter til EU og øvrige udland	-0.5	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Øststøtte og energi m.v.	Sektorintegreret miljøindsats	Miljørelateret energisektorprogram 1997	Overførselsudgifter til EU og øvrige udland	-0.4	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Øststøtte og energi m.v.	Sektorintegreret miljøindsats	Miljørelateret energisektorprogram 1996	Overførselsudgifter til EU og øvrige udland	-0.3	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Tilskud til begrænsning af kuldioxid (CO2)	Energireserve	Energireserve	Reserver og budgetregulering	0.0	6.1	-12.1	15.7	16.7	16.7
Transport- og Energiministeriet	Energi	Tilskud til begrænsning af kuldioxid (CO2)	Decentrale kraftvarmeværker (nødhjælpspuljen)	Decentral kraftvarme (nødhjælpspuljen)	Tilskud til erhverv	-1.2	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Tilskud til begrænsning af kuldioxid (CO2)	Elproduktionstilskud	Elproduktionstilskud	Tilskud til erhverv	244.1	270.0	228.0	225.0	224.0	220.0
Transport- og Energiministeriet	Energi	Tilskud til begrænsning af kuldioxid (CO2)	Ældre boliger	Ældre boliger	Tilskud til anden virks. og invest.tilskud	-1.3	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Tilskud til begrænsning af kuldioxid (CO2)	Energibesparelser i erhvervsvirksomheder	Energibesparelser i erhvervsvirksomheder	Tilskud til erhverv	-3.1	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Tilskud til begrænsning af kuldioxid (CO2)	Kuldioxidafgift	Kuldioxidafgift	Tilskud til erhverv	118.1	86.7	120.0	120.0	120.0	120.0
Transport- og Energiministeriet	Energi	Tilskud til begrænsning af kuldioxid (CO2)	Decentral kraftvarme og biobrændsler	Decentral kraftvarme og biobrændsler	Tilskud til anden virks. og invest.tilskud	-3.2	0.0	12.1	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Vedvarende energi og energibesparelser	biobrændstoffer	biobrændstoffer	Tilskud til erhverv	0.0	20.0	0.0	20.4	0.0	0.0
Transport- og Energiministeriet	Energi	Vedvarende energi og energibesparelser	biobrændstoffer	biobrændstoffer	Reserveret bevilling (budget. forbrug heraf)	0.0	0.0	-20.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Vedvarende energi og energibesparelser	Støtte til fremme af energieffektive vinduer	Støtte til fremme af energieffektive vinduer	Tilskud til erhverv	6.0	6.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Vedvarende energi og energibesparelser	Elsparefonden	Elsparefonden	Husleje, leje arealer,leasing	0.5	0.7	0.6	0.6	0.6	0.6
Transport- og Energiministeriet	Energi	Vedvarende energi og energibesparelser	Elsparefonden	Elsparefonden	Lønninger / personaleomkostninger	3.6	5.0	5.1	5.0	4.9	4.8
Transport- og Energiministeriet	Energi	Vedvarende energi og energibesparelser	Elsparefonden	Elsparefonden	Af- og nedskrivninger	0.0	0.8	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Vedvarende energi og energibesparelser	Elsparefonden	Elsparefonden	Andre ordinære driftsomkostninger	42.7	47.7	49.9	47.9	46.1	44.4
Transport- og Energiministeriet	Energi	Vedvarende energi og energibesparelser	Elsparefonden	Elsparefonden	Finansielle omkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Vedvarende energi og energibesparelser	Elsparefonden	Elsparefonden	Ekstraordinære omkostninger	0.0	0.0	0.5	0.8	0.8	0.8
Transport- og Energiministeriet	Energi	Vedvarende energi og energibesparelser	Elsparefonden	Elsparefonden	Tilskud til anden virks. og invest.tilskud	54.1	42.0	40.2	40.2	40.2	40.2
Transport- og Energiministeriet	Energi	Vedvarende energi og energibesparelser	Pensionisters boliger	Pensionisters boliger	Tilskud til anden virks. og invest.tilskud	-4.1	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Vedvarende energi og energibesparelser	Vedvarende energi	Vedvarende energi	Tilskud til erhverv	-0.7	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Efterforskning og indvinding af energi m.m.	Koncessionsafgift fra Akzo Nobel Salt A/S	Koncessionsafgift fra Akzo Nobel Salt A/S	Salg af varer	-4.6	-5.0	-5.4	-5.4	-5.4	-5.4
Transport- og Energiministeriet	Energi	Efterforskning og indvinding af energi m.m.	Statsdeltagelse	Statsdeltagelse	Husleje, leje arealer,leasing	0.4	0.7	0.7	0.7	0.7	0.7
Transport- og Energiministeriet	Energi	Efterforskning og indvinding af energi m.m.	Statsdeltagelse	Statsdeltagelse	Lønninger / personaleomkostninger	0.2	3.7	3.8	3.8	3.8	3.7
Transport- og Energiministeriet	Energi	Efterforskning og indvinding af energi m.m.	Statsdeltagelse	Statsdeltagelse	Af- og nedskrivninger	0.0	1.5	0.2	0.2	0.2	0.1
Transport- og Energiministeriet	Energi	Efterforskning og indvinding af energi m.m.	Statsdeltagelse	Statsdeltagelse	Andre ordinære driftsomkostninger	0.5	3.5	5.1	5.0	4.8	4.8
Transport- og Energiministeriet	Energi	Efterforskning og indvinding af energi m.m.	Statsdeltagelse	Statsdeltagelse	Ekstraordinære omkostninger	0.0	0.1	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Efterforskning og indvinding af energi m.m.	Statsdeltagelse	Statsdeltagelse	Interne statslige overførselsudgifter	0.0	0.0	0.1	0.1	0.1	0.1
Transport- og Energiministeriet	Energi	Efterforskning og indvinding af energi m.m.	Statsdeltagelse	Statsdeltagelse	Anlægsaktiver (anskaffelser)	0.2	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Efterforskning og indvinding af energi m.m.	Statsdeltagelse i Nordsøaktiviteter	Overskudsdeling	Skatter og afgifter	-7594.8	-8759.0	-8765.8	-8264.0	-7633.0	-7230.0
Transport- og Energiministeriet	Energi	Efterforskning og indvinding af energi m.m.	Gebyrindtægter i forbindelse med udbudsrunder	Gebyrindtægter i forbindelse med udbudsrunder	Skatter og afgifter	-0.7	-0.9	-0.2	-0.2	-0.2	-0.2
Transport- og Energiministeriet	Energi	Efterforskning og indvinding af energi m.m.	Olierørledningsafgift m.v.	Dispensationsafgift	Skatter og afgifter	-537.6	-345.2	-307.0	-326.0	-263.0	-197.0
Transport- og Energiministeriet	Energi	Efterforskning og indvinding af energi m.m.	Olierørledningsafgift m.v.	Olierørledningsafgift	Skatter og afgifter	-1515.0	-1729.9	-1851.0	-1728.0	-1610.0	-1610.0
Transport- og Energiministeriet	Energi	Efterforskning og indvinding af energi m.m.	Koncessionsafgifter m.v.	Koncessionsafgifter m.v.	Kontrolafgifter og gebyrer	-0.4	-2.0	-2.0	-2.0	-1.4	-1.2
Transport- og Energiministeriet	Energi	Forskning og udvikling	Tilskud til energiforskning	Typegodkendelse	Tilskud til erhverv	9.3	7.2	7.3	7.3	0.0	0.0
Transport- og Energiministeriet	Energi	Forskning og udvikling	Tilskud til energiforskning	Energiforskning	Interne statslige overførselsudgifter	1.4	1.0	1.0	1.0	1.0	1.0
Transport- og Energiministeriet	Energi	Forskning og udvikling	Tilskud til energiforskning	Energiforskning	Tilskud til erhverv	63.2	66.2	225.0	196.8	171.8	141.7
Transport- og Energiministeriet	Energi	Fællesudgifter	Salg af CO2-kvoter	Salg af CO2-kvoter	Ekstraordinære indtægter	0.0	0.0	-67.1	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Fællesudgifter	Energiklagenævnet	Energiklagenævnet	Kontrolafgifter og gebyrer	-0.0	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Fællesudgifter	Energiklagenævnet	Energiklagenævnet	Husleje, leje arealer,leasing	0.1	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Fællesudgifter	Energiklagenævnet	Energiklagenævnet	Lønninger / personaleomkostninger	3.0	2.5	3.4	3.3	3.3	3.2
Transport- og Energiministeriet	Energi	Fællesudgifter	Energiklagenævnet	Energiklagenævnet	Af- og nedskrivninger	0.0	0.1	0.1	0.1	0.1	0.1
Transport- og Energiministeriet	Energi	Fællesudgifter	Energiklagenævnet	Energiklagenævnet	Andre ordinære driftsomkostninger	0.5	0.6	3.1	0.9	0.7	0.7
Transport- og Energiministeriet	Energi	Fællesudgifter	Energiklagenævnet	Energiklagenævnet	Finansielle omkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Fællesudgifter	Energiklagenævnet	Energiklagenævnet	Interne statslige overførselsudgifter	0.6	0.5	0.5	0.5	0.5	0.5
Transport- og Energiministeriet	Energi	Fællesudgifter	Energiklagenævnet	Energiklagenævnet	Tilskud til personer	0.2	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Fællesudgifter	Overskridelse af CO2-udledningstilladelser	CO2	Skatter og afgifter	-0.3	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Andre tilskudsfinansierede aktiviteter	Salg af varer	0.0	-0.1	-1.6	-1.6	-1.6	-1.6
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Andre tilskudsfinansierede aktiviteter	Lønninger / personaleomkostninger	1.1	0.5	1.1	1.1	1.1	1.1
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Andre tilskudsfinansierede aktiviteter	Af- og nedskrivninger	0.0	0.1	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Andre tilskudsfinansierede aktiviteter	Andre ordinære driftsomkostninger	4.0	1.0	1.0	1.0	1.0	1.0
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Andre tilskudsfinansierede aktiviteter	Ekstraordinære omkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Andre tilskudsfinansierede aktiviteter	Overførselsindtægter fra EU	-4.5	-1.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Andre tilskudsfinansierede aktiviteter	Interne statslige overførselsindtægter	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Indtægtsdækket virksomhed	Salg af varer	-0.9	-1.7	-1.0	-1.0	-1.0	-1.0
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Indtægtsdækket virksomhed	Husleje, leje arealer,leasing	0.0	0.2	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Indtægtsdækket virksomhed	Lønninger / personaleomkostninger	0.6	0.5	0.5	0.5	0.5	0.5
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Indtægtsdækket virksomhed	Andre ordinære driftsomkostninger	1.0	1.0	0.5	0.5	0.5	0.5
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Indtægtsdækket virksomhed	Ekstraordinære omkostninger	-0.0	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Indtægtsdækket virksomhed	Overførselsindtægter fra EU	-0.1	0.0	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Permanente råd, udvalg, nævn m.v.	Lønninger / personaleomkostninger	0.0	0.1	0.1	0.1	0.1	0.1
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Salg af varer	-1.1	-0.5	-1.0	-1.0	-1.0	-1.0
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Kontrolafgifter og gebyrer	-41.4	-55.2	-53.1	-53.1	-53.1	-53.1
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Husleje, leje arealer,leasing	18.8	16.9	16.9	16.9	15.9	15.2
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Lønninger / personaleomkostninger	89.5	89.9	92.3	90.5	87.9	85.8
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Af- og nedskrivninger	0.0	1.0	4.6	4.2	3.6	5.4
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Andre ordinære driftsomkostninger	42.0	66.2	62.2	64.5	63.4	61.4
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Finansielle indtægter	-0.0	-0.4	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Finansielle omkostninger	0.9	1.3	0.2	0.2	0.2	0.2
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Ekstraordinære indtægter	-0.0	-0.1	0.0	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Ekstraordinære omkostninger	0.6	1.5	2.3	0.0	0.0	0.0
Transport- og Energiministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Overførselsindtægter fra EU	-0.0	0.0	0.0	0.0	0.0	0.0
