Paragraf;Hovedområde;Aktivitetsområde;Hovedkonto;Underkonto;Standardkonto;R 2014;B 2015;F 2016;BO 1 2017;BO 2 2018;BO 3 2019
Genudlån mv.;Genudlån af statslån;Genudlån af statslån;Genudlån til Styrelsen for Arbejdsmarked og R;Genudlån;Statslige udlån, tilgang;0.0;3.2;19.1;0.0;0.0;0.0
Genudlån mv.;Genudlån af statslån;Genudlån af statslån;Genudlån til SU-lån;Genudlån;Statslige udlån, tilgang;3731.6;3922.0;3897.4;0.0;0.0;0.0
Genudlån mv.;Genudlån af statslån;Genudlån af statslån;Genudlån til SU-lån;Genudlån;Statslige udlån, afgang;-2171.4;-2085.1;-2220.0;0.0;0.0;0.0
Genudlån mv.;Genudlån af statslån;Genudlån af statslån;Kapitalindskud i medfør af Kreditpakken;Kapitalindskud i medfør af Kreditpakken;Statslige udlån, afgang;0.0;-268.0;-750.0;0.0;0.0;0.0
Genudlån mv.;Genudlån af statslån;Genudlån af statslån;Kapitalindskud i medfør af Kreditpakken;Kapitalindskud i medfør af Kreditpakken;Værdipapirer, afgang;-28266.1;0.0;0.0;0.0;0.0;0.0
Genudlån mv.;Genudlån af statslån;Genudlån af statslån;Genudlån til Danmarks Radio;Genudlån til Danmarks Radio;Statslige udlån, tilgang;319.0;61.0;0.0;0.0;0.0;0.0
Genudlån mv.;Genudlån af statslån;Genudlån af statslån;Genudlån til Danmarks Radio;Genudlån til Danmarks Radio;Statslige udlån, afgang;-400.0;-161.0;0.0;0.0;0.0;0.0
Genudlån mv.;Genudlån af statslån;Genudlån af statslån;Genudlån til Irland;Ikke-realiserede valutakursgevinster;Finansielle indtægter;6.7;0.0;0.0;0.0;0.0;0.0
Genudlån mv.;Genudlån af statslån;Genudlån af statslån;Genudlån til Irland;Genudlån;Statslige udlån, tilgang;-6.7;0.0;0.0;0.0;0.0;0.0
Genudlån mv.;Genudlån af statslån;Genudlån af statslån;Genudlån til Island;Ikke realiserede valutakursgevinster;Finansielle indtægter;0.7;0.0;0.0;0.0;0.0;0.0
Genudlån mv.;Genudlån af statslån;Genudlån af statslån;Genudlån til Island;Genudlån til Island;Statslige udlån, tilgang;-0.7;0.0;0.0;0.0;0.0;0.0
Genudlån mv.;Genudlån af statslån;Genudlån af statslån;Genudlån til Island;Genudlån til Island;Statslige udlån, afgang;-1483.9;0.0;0.0;0.0;0.0;0.0
Genudlån mv.;Genudlån af statslån;Genudlån af statslån;Genudlån til Finansiel Stabilitet;Genudlån til Finansiel Stabilitet;Statslige udlån, afgang;-7534.1;-1750.0;-2888.0;0.0;0.0;0.0
Skatter og afgifter;Overførsel til andre paragraffer;Overførsel til andre paragraffer;Overført til SØIM;overførsel til SIM;Interne statslige overførselsudgifter;145.3;30.0;30.0;0.0;0.0;0.0
Skatter og afgifter;Overførsel til andre paragraffer;Overførsel til andre paragraffer;Overført til SØIM;Overført til SÆM;Interne statslige overførselsudgifter;5.0;5.0;5.0;0.0;0.0;0.0
Skatter og afgifter;Overførsel til andre paragraffer;Overførsel til andre paragraffer;Overførsel til Miljø- og Fødevareministeriet;Overførsel til Miljø- og Fødevareministeriet;Interne statslige overførselsudgifter;185.9;185.9;0.0;0.0;0.0;0.0
Skatter og afgifter;Renteindtægter mv.;Renteindtægter mv.;Renteindtægter mv.;Forrentning ved forh. af selskabsansættelser;Finansielle indtægter;-1612.1;-900.0;-900.0;0.0;0.0;0.0
Skatter og afgifter;Renteindtægter mv.;Renteindtægter mv.;Renteindtægter mv.;Rentegodtgørelse til selskaber mv.;Finansielle omkostninger;1471.2;700.0;1200.0;0.0;0.0;0.0
Skatter og afgifter;Renteindtægter mv.;Renteindtægter mv.;Renteindtægter mv.;Forrentning ved forh. af skatteansættelser;Finansielle indtægter;-349.5;-300.0;-300.0;0.0;0.0;0.0
Skatter og afgifter;Renteindtægter mv.;Renteindtægter mv.;Renteindtægter mv.;Rentegodtgørelse til personer mv.;Finansielle omkostninger;254.8;200.0;200.0;0.0;0.0;0.0
Skatter og afgifter;Renteindtægter mv.;Renteindtægter mv.;Renteindtægter mv.;Afskrivninger, restancer;Finansielle indtægter;-0.0;0.0;0.0;0.0;0.0;0.0
Skatter og afgifter;Renteindtægter mv.;Renteindtægter mv.;Renteindtægter mv.;Afskrivninger, restancer;Finansielle omkostninger;1391.7;1000.0;1200.0;0.0;0.0;0.0
Skatter og afgifter;Renteindtægter mv.;Renteindtægter mv.;Renteindtægter mv.;Renteindtægt vedr. restancer;Finansielle indtægter;-4472.8;-1800.0;-3000.0;0.0;0.0;0.0
Skatter og afgifter;Renteindtægter mv.;Renteindtægter mv.;Renteindtægter mv.;Renteindtægt vedr. restancer;Finansielle omkostninger;0.1;0.0;0.0;0.0;0.0;0.0
Skatter og afgifter;Lønsumsafgift;Afgift på arbejdsskader;Afgift på arbejdsskader;Afgift på arbejdsskader;Skatter og afgifter;-377.6;-500.0;-300.0;0.0;0.0;0.0
Skatter og afgifter;Lønsumsafgift;Lønsumsafgift;Lønsumsafgift;Afskrivning, lønsumsafgift;Skatter og afgifter;5.1;5.0;5.0;0.0;0.0;0.0
Skatter og afgifter;Lønsumsafgift;Lønsumsafgift;Lønsumsafgift;Lønsumsafgift;Skatter og afgifter;-6712.3;-7305.0;-7855.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Afskrivning og div.;Diverse ophævede skatter;Skatter og afgifter;-16.7;-0.5;0.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Afskrivning og div.;Afskrivninger, blandede told og afgifter;Skatter og afgifter;30.0;20.0;30.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Afskrivning og div.;Diverse afgifter;Skatter og afgifter;-174.0;-180.0;-200.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Øvrige afgifter;Afgift af lystfartøjsforsikringer;Skatter og afgifter;-131.5;-125.0;-125.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Lov om forskellige forbrugsafgifter;Afskrivninger, forskellige forbrugsafgifter;Skatter og afgifter;0.1;1.0;0.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Lov om forskellige forbrugsafgifter;Lov om forskellige forbrugsafgifter;Skatter og afgifter;-401.8;-430.0;-420.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Afgift, chokolade, konsumis, mineralvand mv.;Afskrivning, afgift af mineralvand mv.;Skatter og afgifter;7.6;0.0;0.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Afgift, chokolade, konsumis, mineralvand mv.;Afgift af mineralvand mv.;Skatter og afgifter;-12.4;0.0;0.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Afgift, chokolade, konsumis, mineralvand mv.;Afskrivning, afgift af konsumis;Skatter og afgifter;0.1;0.0;0.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Afgift, chokolade, konsumis, mineralvand mv.;Afgift af konsumis;Skatter og afgifter;-301.1;-320.0;-310.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Afgift, chokolade, konsumis, mineralvand mv.;Afskrivning, afgift af chokolade;Skatter og afgifter;20.7;5.0;10.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Afgift, chokolade, konsumis, mineralvand mv.;Afgift af chokolade mv.;Skatter og afgifter;-2270.1;-2400.0;-2500.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Tobaksafgift;Afskrivning, tobaksafgift;Skatter og afgifter;41.7;30.0;30.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Tobaksafgift;Tobaksafgift;Skatter og afgifter;-7140.5;-7400.0;-7650.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Afgift på øl, vin og spiritus;Tillægsafgift af alkoholsodavand;Skatter og afgifter;-33.8;-35.0;-35.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Afgift på øl, vin og spiritus;Afskrivning, øl;Skatter og afgifter;2.2;1.0;2.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Afgift på øl, vin og spiritus;Afgift af øl;Skatter og afgifter;-934.0;-950.0;-950.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Afgift på øl, vin og spiritus;Afskrivning, afgift af vin;Skatter og afgifter;2.3;1.0;2.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Afgift på øl, vin og spiritus;Afgift af vin;Skatter og afgifter;-1684.2;-1800.0;-1775.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Afgift på øl, vin og spiritus;Afskrivning, afgift på spiritus;Skatter og afgifter;2.3;5.0;2.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Øvrige punktafgifter;Afgift på øl, vin og spiritus;Afgift af spiritus;Skatter og afgifter;-1154.7;-1175.0;-1200.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Afgifter på spil mv.;Afgifter på spil;Det Danske Klasselotteri A/S;Skatter og afgifter;-44.6;-45.0;-45.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Afgifter på spil mv.;Afgifter på spil;Afgift af online kasinospil;Skatter og afgifter;-215.4;-285.0;-240.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Afgifter på spil mv.;Afgifter på spil;Afgift af væddemål;Skatter og afgifter;-355.3;-370.0;-340.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Afgifter på spil mv.;Afgifter på spil;Afgift af spilleautomater;Skatter og afgifter;-585.7;-525.0;-650.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Afgifter på spil mv.;Afgifter på spil;Kasinoafgift;Skatter og afgifter;-186.2;-190.0;-200.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Afgifter på spil mv.;Afgifter på spil;Afgift af gevinster ved lotterispil mv.;Skatter og afgifter;-248.2;-265.0;-290.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Afgifter på spil mv.;Afgifter på spil;Afskrivning af afgift af spil og væddeløb;Skatter og afgifter;0.0;2.0;0.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Afgifter på spil mv.;Afgifter på spil;Afgift af spil ved væddeløb;Skatter og afgifter;-14.0;-12.0;-15.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Afgift af mineralsk fosfor i foderfosfat;Skatter og afgifter;-51.6;-50.0;-50.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Afgift af kvælstof;Skatter og afgifter;-15.4;-20.0;-20.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Afskrivning, afgift af pvc og phathalater;Skatter og afgifter;0.0;0.0;0.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Afgift af pvc og phathalater;Skatter og afgifter;-18.7;-20.0;-20.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Afgift af nikkel/cadmium batterier;Skatter og afgifter;-2.2;-5.0;-5.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Afskrivning, afgift af ledningsført vand;Skatter og afgifter;0.1;0.0;0.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Afgift af ledningsført vand;Skatter og afgifter;-1503.1;-1650.0;-1650.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Afgift af spildevand;Skatter og afgifter;-201.5;-300.0;-300.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Afskrivning, afgift af råstoffer;Skatter og afgifter;0.0;0.0;0.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Afgift af råstoffer;Skatter og afgifter;-133.5;-135.0;-135.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Afgift af affald;Skatter og afgifter;-172.3;-185.0;-140.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Afgift af bekæmpelsesmidler;Skatter og afgifter;-442.8;-600.0;-610.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Afgift af klorerede opløsningsmidler mv.;Skatter og afgifter;-0.2;0.0;0.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Afgift vedrørende CFC;Skatter og afgifter;-72.6;-80.0;-70.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Afgift af reklametryksager;Skatter og afgifter;0.0;-100.0;0.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Afskrivning, emballageafgift;Skatter og afgifter;3.7;2.0;2.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Emballageafgift;Skatter og afgifter;-667.1;-710.0;-660.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Afskrivning, afgift af svovl;Skatter og afgifter;0.1;0.0;0.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Afgift af svovl;Skatter og afgifter;-40.5;-50.0;-50.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Afgift af kvælstofoxider (NOx);Skatter og afgifter;-742.3;-850.0;-580.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Afskrivning, kuldioxidafgift;Skatter og afgifter;0.6;2.0;0.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Miljøafgifter;Miljøafgifter;Kuldioxidafgift af visse energiprodukter;Skatter og afgifter;-3620.5;-4200.0;-3800.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Afgifter vedr. motorkøretøjer;Afgift af vejbenyttelse;Overførsel af afgift af vejbenyt. k. øvrige;Skatter og afgifter;-15.7;-20.0;-15.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Afgifter vedr. motorkøretøjer;Afgift af vejbenyttelse;Afgift af vejbenyt. fra køretøjer u.f.afg.lan;Skatter og afgifter;-102.8;-100.0;-160.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Afgifter vedr. motorkøretøjer;Afgift af vejbenyttelse;Afskrivning, vejbenyttelsesafgift;Skatter og afgifter;0.5;1.0;1.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Afgifter vedr. motorkøretøjer;Afgift af vejbenyttelse;Afgift af vejbenyttelse, danske køretøjer;Skatter og afgifter;-262.5;-270.0;-270.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Afgifter vedr. motorkøretøjer;Ansvarsforsikring;Afgift af ansvarsforsikringer;Skatter og afgifter;-1579.5;-1600.0;-1550.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Afgifter vedr. motorkøretøjer;Registreringsafgift;Afskrivning, registreringsafgift;Skatter og afgifter;1.5;60.0;30.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Afgifter vedr. motorkøretøjer;Registreringsafgift;Registreringsafgift af motorkøretøjer mv.;Skatter og afgifter;-15866.3;-16400.0;-18900.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Afgifter vedr. motorkøretøjer;Vægtafgift;Afskrivning, vægtafgift;Skatter og afgifter;34.2;30.0;30.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Afgifter vedr. motorkøretøjer;Vægtafgift;Vægtafgift af motorkøretøjer mv.;Skatter og afgifter;-10626.1;-11100.0;-10800.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Energiafgifter mv.;Benzinafgifter;Afgift af benzin;Skatter og afgifter;-7281.0;-7300.0;-7400.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Energiafgifter mv.;Afgifter på olieprodukter;Afskrivning, olieprodukter;Skatter og afgifter;3.6;0.0;0.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Energiafgifter mv.;Afgifter på olieprodukter;Afgift af visse olieprodukter;Skatter og afgifter;-9330.0;-9400.0;-9500.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Energiafgifter mv.;Afgifter på el, gas og kul;Afskrivning af naturgas;Skatter og afgifter;0.0;0.0;0.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Energiafgifter mv.;Afgifter på el, gas og kul;Naturgasafgift;Skatter og afgifter;-4210.6;-4700.0;-3400.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Energiafgifter mv.;Afgifter på el, gas og kul;Afskrivning af afgift af el;Skatter og afgifter;0.0;0.0;0.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Energiafgifter mv.;Afgifter på el, gas og kul;Afgift af elektricitet;Skatter og afgifter;-11668.5;-12500.0;-11400.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Energiafgifter mv.;Afgifter på el, gas og kul;Afskrivning af stenkul;Skatter og afgifter;0.3;0.0;0.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Energiafgifter mv.;Afgifter på el, gas og kul;Afgift af stenkul, brunkul og koks mv.;Skatter og afgifter;-2696.8;-2600.0;-2500.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Merværdiafgift;Merværdiafgift;Afskrivning, moms;Skatter og afgifter;1470.2;1800.0;1800.0;0.0;0.0;0.0
Skatter og afgifter;Told- og forbrugsafgifter;Merværdiafgift;Merværdiafgift;Merværdiafgift;Skatter og afgifter;-176029.4;-189200.0;-194300.0;0.0;0.0;0.0
Skatter og afgifter;Skatter på indkomst og formue;Øvrige skatter;Bøder, konfiskationer mv.;Bøder, Fødevareministeriet;Skatter og afgifter;-14.7;-8.6;-10.3;0.0;0.0;0.0
Skatter og afgifter;Skatter på indkomst og formue;Øvrige skatter;Bøder, konfiskationer mv.;Afskrivning af bøder, Forsvarsministeriet;Skatter og afgifter;0.5;0.4;0.4;0.0;0.0;0.0
Skatter og afgifter;Skatter på indkomst og formue;Øvrige skatter;Bøder, konfiskationer mv.;Bøder, Forsvarsministeriet;Skatter og afgifter;-1.2;-1.0;-1.0;0.0;0.0;0.0
Skatter og afgifter;Skatter på indkomst og formue;Øvrige skatter;Bøder, konfiskationer mv.;Afskrivning af bøder, Skatteministeriet;Skatter og afgifter;36.5;5.0;10.0;0.0;0.0;0.0
Skatter og afgifter;Skatter på indkomst og formue;Øvrige skatter;Bøder, konfiskationer mv.;Bøder, Skatteministeriet;Skatter og afgifter;-173.1;-100.0;-100.0;0.0;0.0;0.0
Skatter og afgifter;Skatter på indkomst og formue;Tinglysningsafgift mv.;Tinglysningsafgift mv.;Afskrivning, tinglysningsafgift;Skatter og afgifter;0.6;0.0;0.0;0.0;0.0;0.0
Skatter og afgifter;Skatter på indkomst og formue;Tinglysningsafgift mv.;Tinglysningsafgift mv.;Tinglysningsafgift mv.;Skatter og afgifter;-5227.8;-5250.0;-6100.0;0.0;0.0;0.0
Skatter og afgifter;Skatter på indkomst og formue;Pensionsafkastskat;Pensionsafkastskat;Pensionsafkastskat;Skatter og afgifter;-19981.0;-57740.0;-20500.0;0.0;0.0;0.0
Skatter og afgifter;Skatter på indkomst og formue;Selskabsskatter mv.;Kulbrinteskat;Skatter i henhold til kulbrinteskatteloven;Skatter og afgifter;-17193.5;-12800.0;-3570.0;0.0;0.0;0.0
Skatter og afgifter;Skatter på indkomst og formue;Selskabsskatter mv.;Indkomstskat af selskaber;Afregning til kommuner af indkomstskat;Skatter og afgifter;4990.2;5956.0;6515.0;0.0;0.0;0.0
Skatter og afgifter;Skatter på indkomst og formue;Selskabsskatter mv.;Indkomstskat af selskaber;Afskrivning, selskabsskat mv.;Skatter og afgifter;275.7;300.0;300.0;0.0;0.0;0.0
Skatter og afgifter;Skatter på indkomst og formue;Selskabsskatter mv.;Indkomstskat af selskaber;Indkomstskat af selskaber mv.;Skatter og afgifter;-54094.7;-43500.0;-45590.0;0.0;0.0;0.0
Skatter og afgifter;Skatter på indkomst og formue;Børne- og ungeydelse;Børne- og ungeydelse;Børne- og ungeydelse;Tilskud til personer;14487.1;14401.6;14386.5;0.0;0.0;0.0
Skatter og afgifter;Skatter på indkomst og formue;Personskatter;Afgift af dødsboer og gaver;Afskrivninger, afgift af dødsboer og gaver;Skatter og afgifter;1.2;1.0;1.0;0.0;0.0;0.0
Skatter og afgifter;Skatter på indkomst og formue;Personskatter;Afgift af dødsboer og gaver;Afgift af dødsboer og gaver;Skatter og afgifter;-3781.4;-5500.0;-4205.0;0.0;0.0;0.0
Skatter og afgifter;Skatter på indkomst og formue;Personskatter;Personskatter;Kompensationsbeløb til Grønland;Skatter og afgifter;3.4;3.4;3.4;0.0;0.0;0.0
Skatter og afgifter;Skatter på indkomst og formue;Personskatter;Personskatter;overførsler mellem Sverige og Danmark;Skatter og afgifter;604.1;600.0;575.0;0.0;0.0;0.0
Skatter og afgifter;Skatter på indkomst og formue;Personskatter;Personskatter;Afregning af indkomstskat af personer;Skatter og afgifter;228822.6;232320.0;238730.0;0.0;0.0;0.0
Skatter og afgifter;Skatter på indkomst og formue;Personskatter;Personskatter;Komp. for forhøjelser af energi- og miljøafg.;Skatter og afgifter;5622.5;4100.0;4300.0;0.0;0.0;0.0
Skatter og afgifter;Skatter på indkomst og formue;Personskatter;Personskatter;Afskrivning, personskatter;Skatter og afgifter;1697.0;800.0;1200.0;0.0;0.0;0.0
